timestamp,omega_to_spin,absolute_theta,calc_omega,gyroZ
1776773808.792571,0,0.0,0.0,1.1835898219193506e-05
1776773808.8005767,0,0.0,0.0,1.1835898219193506e-05
1776773808.8257604,0,0.0,0.0,3.0438488740519222e-05
1776773808.8507822,0,0.0,0.0,3.0438488740519222e-05
1776773808.8758543,0,0.0,0.0,2.0927914336493493e-07
1776773808.9007177,0,0.0,0.0,4.859926773696362e-06
1776773808.925782,0,0.0,0.0,-5.0947844790280785e-05
1776773808.9508429,0,0.0,0.0,-5.0947844790280785e-05
1776773808.9769094,0,-0.015514037795505154,-0.6220957254069203,-0.0029064454898137778
1776773809.0007176,0,-0.015514037795505154,0.0,-0.0029064454898137778
1776773809.0257907,0,0.0,0.6189241525832354,-0.0038737801969227154
1776773809.0508273,0,-0.01551403779550516,-0.619956085955016,-0.004557425398581435
1776773809.081334,0,-0.062056151182020625,-1.5251872956553174,-0.004557425398581435
1776773809.1006198,0,-0.015514037795505156,2.4122256425069244,-0.004557425398581435
1776773809.1257744,0,-0.07757018897752577,-2.467529015361279,-0.00320408693815499
1776773809.1527038,0,-0.09308422677303091,-0.5764529972434548,-0.0017414582584157551
1776773809.1757922,0,-0.015514037795505142,3.3576156234178764,-0.0017414582584157551
1776773809.2007573,0,-0.03102807559101029,-0.6212286102614771,-0.006533950641472292
1776773809.2257802,0,-0.03102807559101029,0.0,-0.005966571630571859
1776773809.2507784,0,-0.03102807559101029,0.0,-0.005966571630571859
1776773809.2758327,0,0.0775701889775258,4.334035562127075,-0.005931691773344372
1776773809.3008487,0,-0.04654211338651543,-4.967362865871232,-0.0041016619308089555
1776773809.3258011,0,-0.0620561511820206,-0.6210270262346321,-0.0041016619308089555
1776773809.35081,0,-0.12411230236404122,-2.4818578782858842,-0.0041016619308089555
1776773809.3783317,0,-0.046542113386515455,2.8178601771090865,-0.0042876878360222125
1776773809.4010708,0,-0.046542113386515455,0.0,-0.0042876878360222125
1776773809.4269154,0,-0.1396263401595464,-3.6021584401217015,-0.00019279259751538933
1776773809.4508,0,-0.1396263401595464,0.0,-0.005827052201661915
1776773809.4758558,0,-0.046542113386515455,3.71347427348156,-0.005827052201661915
1776773809.500805,0,-0.046542113386515455,0.0,-0.005827052201661915
