timestamp,omega_to_spin,absolute_theta,calc_omega,gyroZ
1775996044.8901794,0,0.0,0.0,4.576237268246125e-05
1775996044.8979535,0,0.0,0.0,4.576237268246125e-05
1775996044.9230928,0,0.0,0.0,-1.934669414217874e-05
1775996044.9481368,0,0.0,0.0,-1.934669414217874e-05
1775996044.9732132,0,0.0,0.0,2.715978216113557e-05
1775996044.9981515,0,0.0,0.0,2.715978216113557e-05
1775996045.0231595,0,0.0,0.0,1.3207839270141256e-05
1775996045.04817,0,0.0,0.0,1.3207839270141256e-05
1775996045.0732613,0,0.0,0.0,2.483445834596982e-05
1775996045.098164,0,0.0,0.0,-0.003079472834900259
1775996045.123154,0,0.0,0.0,0.00048524857374878126
1775996045.1490765,0,0.015514037795505154,0.6220422030995569,0.00048524857374878126
1775996045.1731899,0,0.015514037795505154,0.0,-0.0008936684486444874
1775996045.1981442,0,0.015514037795505154,0.0,-0.0014866260215117446
1775996045.2231524,0,0.015514037795505154,0.0,-0.0014866260215117446
1775996045.248195,0,-0.031028075591010312,-1.8588764792556884,0.0012572560803837986
1775996045.2826493,0,-0.04654211338651546,-0.45039966486359684,0.0012572560803837986
1775996045.3020144,0,0.031028075591010305,4.005477906474352,0.0025780400073979245
1775996045.323173,0,-0.04654211338651546,-3.662853407364956,-0.0022074764042131156
1775996045.3481581,0,0.015514037795505156,2.484606074260236,-0.0022074764042131156
1775996045.3731904,0,0.015514037795505156,0.0,-0.0022074764042131156
1775996045.3983111,0,0.031028075591010305,0.6173387484639099,0.0004922245451942785
1775996045.4232802,0,0.015514037795505167,-0.621608417782008,0.0004922245451942785
1775996045.4481893,0,0.015514037795505167,0.0,-0.00181449667945011
1775996045.4738853,0,0.015514037795505167,0.0,0.001838587034175227
1775996045.4981475,0,0.015514037795505167,0.0,0.001838587034175227
1775996045.5247364,0,-0.07757018897752577,-3.501399441200222,0.003963933001236691
1775996045.548288,0,0.015514037795505184,3.9537362244403007,0.003963933001236691
1775996045.5738366,0,1.214306433183765e-17,-0.6070753988994796,-0.001107598239639733
1775996045.5982609,0,1.214306433183765e-17,0.0,0.0028849827509997983
1775996045.623158,0,1.214306433183765e-17,0.0,0.0028849827509997983
1775996045.6505659,0,1.214306433183765e-17,0.0,-0.0005844003812274474
1775996045.6733088,0,1.214306433183765e-17,0.0,-0.001370359830753459
1775996045.6981568,0,1.214306433183765e-17,0.0,-0.001370359830753459
1775996045.7235024,0,-0.015514037795505127,-0.6121179897448674,-0.004011927684781711
1775996045.748254,0,-0.015514037795505127,0.0,-0.004011927684781711
1775996045.773177,0,-0.015514037795505127,0.0,-0.004011927684781711
1775996045.798173,0,-0.015514037795505127,0.0,-0.0021516686326491386
1775996045.823335,0,-0.015514037795505127,0.0,-0.0036654544363220187
1775996045.848192,0,-0.031028075591010264,-0.6241184613642661,-0.0036654544363220187
