timestamp,omega_to_spin,absolute_theta,calc_omega,gyroZ
1776002329.452853,0,0.0,0.0,-0.0002232310862559086
1776002329.4594476,0,0.0,0.0,5.24593052701386e-05
1776002329.4846668,0,0.0,0.0,5.24593052701386e-05
1776002329.5147297,0,0.0,0.0,3.6182038563978617e-05
1776002329.5346613,0,0.0,0.0,5.710995290047002e-05
1776002329.5597708,0,0.0,0.0,5.710995290047002e-05
1776002329.5847352,0,0.0,0.0,-5.4505590227484286e-05
1776002329.614209,0,0.0,0.0,-0.00012891595231278715
1776002329.634699,0,0.0,0.0,-0.00012891595231278715
1776002329.661325,0,0.0,0.0,-0.00098463511629377
1776002329.6878166,0,-0.01551403779550516,-0.6094806374980187,-0.00098463511629377
1776002329.710528,0,-0.03102807559101032,-0.6534110294804337,-0.00098463511629377
1776002329.7347472,0,0.01551403779550515,1.92160267300779,0.003191646455743853
1776002329.7596226,0,0.01551403779550515,0.0,0.003191646455743853
1776002329.7846723,0,0.01551403779550515,0.0,0.003191646455743853
1776002329.8101363,0,-0.04654211338651547,-2.437077959263994,0.001336038051241613
1776002329.8346896,0,0.031028075591010312,3.1590119029554944,0.004963543202900127
1776002329.8638895,0,-0.031028075591010305,-2.1245978918067556,0.0029102822741088018
1776002329.8868415,0,-0.031028075591010305,0.0,0.0029102822741088018
1776002329.9097939,0,0.04654211338651546,3.380747050606235,0.00396365396237887
1776002329.9356189,0,0.04654211338651546,0.0,0.00396365396237887
1776002329.9596598,0,-0.031028075591010305,-3.2270355770047137,0.0008802745834691329
1776002329.9848225,0,0.06205615118202063,3.698348391931482,0.001198843946146836
1776002330.0099142,0,0.06205615118202063,0.0,0.001198843946146836
1776002330.0346415,0,0.06205615118202063,0.0,0.0033823230085874415
1776002330.05993,0,0.06205615118202063,0.0,-0.00043818401972982714
1776002330.0847368,0,0.06205615118202063,0.0,-0.00043818401972982714
1776002330.1099157,0,0.06205615118202063,0.0,0.0025149772255306305
1776002330.141087,0,0.06205615118202063,0.0,0.0013709179084690987
1776002330.1595953,0,-0.031028075591010305,-5.027732566139938,0.0013709179084690987
1776002330.1849754,0,-0.031028075591010305,0.0,0.0013709179084690987
1776002330.2098327,0,6.938893903907228e-18,1.248632135278545,-0.0032774043980471645
1776002330.23465,0,-0.031028075591010305,-1.2497832688025363,-0.0032774043980471645
1776002330.2596698,0,0.06205615118202063,3.7211901056151007,-0.0005963060391610956
1776002330.2846544,0,0.07757018897752577,0.6208433430191621,-0.0005963060391610956
1776002330.3098774,0,0.07757018897752577,0.0,-0.0005963060391610956
1776002330.3350093,0,0.0620561511820206,-0.6178545798098932,-0.001596195279682353
1776002330.3641157,0,0.17065441575055668,3.7277834786508537,-0.001596195279682353
1776002330.3846536,0,-0.015514037795505198,-9.044072012115887,-0.00033819509567770145
1776002330.4102004,0,-0.015514037795505198,0.0,-0.00033819509567770145
1776002330.4346313,0,0.07757018897752574,3.8095676898183224,-0.0010613708021942386
1776002330.459726,2.0,-0.015514037795505198,-3.710016103872578,-0.0010613708021942386
1776002330.4876277,2.0,-0.015514037795505198,0.0,-0.002256587243189416
1776002330.5150547,2.0,0.0620561511820206,2.8282461634882026,-0.002256587243189416
1776002330.534812,2.0,0.0620561511820206,0.0,-0.005246953669492525
1776002330.5596855,2.0,0.07757018897752573,0.6234367829328983,0.00241731362529367
1776002330.5846605,2.0,0.07757018897752573,0.0,0.00241731362529367
1776002330.609759,2.0,0.06205615118202058,-0.6182948897002944,0.00241731362529367
1776002330.6346457,2.0,0.06205615118202058,0.0,-0.00308440252138841
1776002330.6597004,2.0,-0.031028075591010354,-3.716231305181191,-0.00308440252138841
1776002330.684735,2.0,-0.046542113386515496,-0.619773035611037,0.002561483701833944
1776002330.7097242,2.0,0.04654211338651544,3.724527018278376,0.002208034481928756
1776002330.7347581,2.0,0.06205615118202058,0.619637293902131,0.002208034481928756
1776002330.763411,2.0,-0.031028075591010354,-3.248548431496961,0.005330944365696311
1776002330.7850175,2.0,0.07757018897752573,5.028084065270661,0.005330944365696311
1776002330.8099034,2.0,0.10859826456853604,1.2466466292153393,0.009683950547686528
1776002330.8346827,2.0,0.0155140377955051,-3.756854062055856,0.009679299900056195
1776002330.8596642,2.0,0.12411230236404118,4.346152202901313,0.009679299900056195
1776002330.8857067,2.0,0.12411230236404118,0.0,0.009679299900056195
1776002330.9174519,2.0,0.06205615118202059,-1.9535291482647739,0.015885589162733485
1776002330.935605,2.0,0.09308422677303091,1.7120911102532057,0.015885589162733485
1776002330.9596832,2.0,0.18616845354606185,3.860343343099269,0.014225307958705169
1776002330.9859748,2.0,0.12411230236404122,-2.3610947506971627,0.014225307958705169
1776002331.0114343,2.0,0.046542113386515455,-3.0472033970759123,0.010597802807046653
1776002331.034724,2.0,0.1706544157505567,5.32705074911951,0.006426171882639362
1776002331.0609682,2.0,0.2792526803190928,4.139613892858225,0.006426171882639362
1776002331.0846932,2.0,0.21719652913707216,-2.615114670223589,0.006426171882639362
1776002331.1097372,2.0,0.23271056693257733,0.6196845016650336,0.009211909813207887
1776002331.1356237,2.0,0.23271056693257733,0.0,0.009288645499108355
1776002331.1599185,2.0,0.32579479370560827,3.820041727241895,0.006393617349227042
1776002331.1847456,2.0,0.26373864252358764,-2.499662557524502,0.006393617349227042
1776002331.2103765,2.0,0.294766718114598,1.210446742907287,0.006042493453137019
1776002331.2346423,2.0,0.37233690709212375,3.1963782951742075,0.006042493453137019
1776002331.2596865,2.0,0.37233690709212375,0.0,0.012134841848871189
1776002331.2846928,2.0,0.37233690709212375,0.0,0.012134841848871189
1776002331.3097272,2.0,0.32579479370560827,-1.8596024991237474,0.0084515289256487
1776002331.3378057,2.0,0.40336498268313403,2.7618158458897173,0.009572335004558572
1776002331.3597646,2.0,0.3413088315011134,-2.8270358440664483,0.009572335004558572
1776002331.3846476,2.0,0.4188790204786392,3.1164076044941784,0.009572335004558572
1776002331.4099064,2.0,0.4343930582741443,0.6143777513793247,0.005072833422212916
1776002331.43463,2.0,0.44990709606964946,0.6272710609801653,0.005072833422212916
1776002331.4596453,2.0,0.38785094488762883,-2.480840694333176,0.010483861940103532
1776002331.4846938,2.0,0.403364982683134,0.6194485347546639,0.010483861940103532
1776002331.510505,2.0,0.48093517166065974,3.005292387855092,0.005179798317710539
1776002331.5346644,2.0,0.4188790204786391,-2.5682802617529608,0.005179798317710539
