timestamp,omega_to_spin,absolute_theta,calc_omega,gyroZ
1777450797.7015533,0,0.0,0.0,-2.2439374816349094e-05
1777450797.7084894,0,0.0,0.0,-2.2439374816349094e-05
1777450797.733726,0,0.0,0.0,-2.2439374816349094e-05
1777450797.758722,0,0.0,0.0,-2.2439374816349094e-05
1777450797.7836983,0,0.0,0.0,-4.3367289152840526e-05
1777450797.8086925,0,0.0,0.0,7.78983478080518e-06
1777450797.8337538,0,0.0,0.0,-1.5463403370851922e-05
1777450797.8587456,0,0.0,0.0,0.00019149041617889663
1777450797.883734,0,0.0,0.0,0.00019149041617889663
1777450797.9088085,0,0.03102807559101031,1.2381309431332297,0.00019149041617889663
1777450797.9337995,0,0.015514037795505154,-0.6204112275758555,-0.0020594230369015143
1777450797.9588795,0,-5.204170427930421e-18,-0.6186769995515985,-0.0017292270551479837
1777450797.986285,0,0.015514037795505154,0.566033027269187,-0.0017292270551479837
1777450798.0087342,0,-0.031028075591010312,-2.0737207056335025,-0.00045727492825233765
1777450798.0337477,0,-0.031028075591010312,0.0,-0.00045727492825233765
1777450798.0587404,0,-0.015514037795505165,0.6208433430191626,-0.0012339330825176863
1777450798.0874522,0,-0.015514037795505165,0.0,-0.0013455486256456406
1777450798.108702,0,-0.015514037795505165,0.0,-0.0013455486256456406
1777450798.1337445,0,0.062056151182020604,3.0980389635131953,-0.0032058076777782118
1777450798.15875,0,-0.015514037795505163,-3.1022336061213824,-0.003398809554436967
1777450798.1875358,0,-0.015514037795505163,0.0,-0.002670983200290098
1777450798.2140055,0,-0.046542113386515496,-1.171493217784472,-0.002670983200290098
1777450798.234302,0,-0.046542113386515496,0.0,-0.002670983200290098
1777450798.2625494,0,-0.062056151182020666,-0.5492625985011989,-0.0003991418328731949
1777450798.2838452,0,-0.062056151182020666,0.0,0.002847010213098143
1777450798.312731,0,-0.015514037795505198,1.61120323166678,0.002847010213098143
1777450798.3424087,0,0.07757018897752574,3.136511521735186,-0.004670761681332612
1777450798.3692505,0,-0.15514037795505156,-8.664910663833963,-0.004998632339270978
1777450798.3869817,0,-0.062056151182020625,5.251016041142548,-0.004998632339270978
1777450798.408751,0,-0.031028075591010305,1.426142213641889,-0.0026361033430626116
1777450798.433697,0,0.07757018897752577,4.352048837905535,-0.0026361033430626116
1777450798.458748,0,-0.062056151182020625,-5.574506139930571,-0.0026361033430626116
1777450798.484122,0,-0.062056151182020625,0.0,-0.002531463771380155
1777450798.5085852,0,0.06205615118202061,5.070913101441768,-0.006398477276000738
1777450798.5337417,0,-0.15514037795505153,-8.636024068802206,-0.006398477276000738
1777450798.56361,0,-0.0620561511820206,3.1250633915060932,-0.0015641290642712177
1777450798.5947497,0,-0.046542113386515455,0.4968396397761179,-0.0015641290642712177
1777450798.6087215,0,0.031028075591010312,5.554847175380175,-0.0015641290642712177
1777450798.6337576,0,0.031028075591010312,0.0,-0.0015641290642712177
1777450798.6655452,0,0.031028075591010312,0.0,-0.0009316409865461434
1777450798.6838307,0,0.015514037795505156,-0.8482563228459864,-0.004233600804081457
1777450798.7087777,0,-0.09308422677303092,-4.353255048339139,-0.003542979630977241
1777450798.7337883,0,1.3877787807814457e-17,3.7225738433546027,-0.003542979630977241
1777450798.7614188,0,1.3877787807814457e-17,0.0,-0.003542979630977241
1777450798.7982662,0,-0.062056151182020576,-1.6840106050514274,-0.004719593481451093
1777450798.8167052,0,-0.17065441575055665,-5.933849241458914,-0.004719593481451093
1777450798.83376,0,-0.06205615118202057,6.3156059936339695,-0.0067705290864272525
1777450798.858722,0,-0.07757018897752571,-0.621685622939565,-0.0067705290864272525
1777450798.8837554,0,-0.07757018897752571,0.0,-0.009498133921616636
1777450798.9087086,0,-0.07757018897752571,0.0,-0.009498133921616636
1777450798.933699,0,-0.2171965291370721,-5.58663064292504,-0.0077843702698395046
1777450798.9599078,0,-0.10859826456853602,4.1446613297015364,-0.005189308892114566
1777450798.9837344,0,-0.12411230236404117,-0.6512008204419197,-0.005189308892114566
1777450799.0110075,0,-0.2482246047280824,-4.550033006622797,-0.005189308892114566
1777450799.03938,0,-0.21719652913707208,1.096636821885997,-0.004728894776711755
1777450799.0587401,0,-0.21719652913707208,0.0,-0.0032662660969725206
1777450799.0851266,0,-0.310280755910103,-3.5284549904295592,-0.004893992767588521
1777450799.1086595,0,-0.23271056693257725,3.2945466448199303,-0.004893992767588521
1777450799.1338327,0,-0.23271056693257725,0.0,-0.00666821483855996
1777450799.1635737,0,-0.23271056693257725,0.0,-0.007461150259531471
1777450799.1858723,0,-0.23271056693257725,0.0,-0.007461150259531471
1777450799.2118044,0,-0.23271056693257725,0.0,-0.008747054329318112
1777450799.236255,0,-0.23271056693257725,0.0,-0.008747054329318112
1777450799.259654,0,-0.23271056693257725,0.0,-0.009802751341403345
1777450799.2838507,0,-0.2482246047280824,-0.64098852182748,-0.009802751341403345
1777450799.308721,0,-0.1396263401595463,4.366735073078988,-0.009635328026711413
1777450799.3339562,0,-0.1396263401595463,0.0,-0.009635328026711413
1777450799.3597527,0,-0.21719652913707208,-3.0069866995923458,-0.010114344732635552
1777450799.3837898,0,-0.23271056693257722,-0.6453303063663521,-0.00466146038607195
1777450799.4087012,0,-0.3413088315011133,-4.36046463213545,-0.00466146038607195
1777450799.434378,0,-0.24822460472808236,3.6251698702949984,-0.005042813491759127
1777450799.460409,0,-0.24822460472808236,0.0,-0.007163508811190258
1777450799.4837296,0,-0.2637386425235875,-0.665323055344298,-0.007163508811190258
1777450799.508714,0,-0.2792526803190926,-0.6208018812009348,-0.007163508811190258
1777450799.533731,0,-0.2792526803190926,0.0,-0.009047021101474487
1777450799.564406,0,-0.3102807559101029,-1.0115674066183986,-0.007596019040811081
1777450799.5873406,0,-0.3723369070921235,-2.710935748941318,-0.004361493613915572
1777450799.6087165,0,-0.3723369070921235,0.0,-0.004361493613915572
1777450799.6342285,0,-0.2637386425235875,4.257432006139653,-0.006358946771142921
1777450799.6661148,0,-0.20168249134156685,1.9460654598749423,-0.006358946771142921
1777450799.683875,0,-0.31028075591010296,-6.1166425239414135,-0.002684935143181092
1777450799.7087102,1.0,-0.31028075591010296,0.0,-0.005656698978962875
1777450799.7336893,1.0,-0.31028075591010296,0.0,-0.005656698978962875
1777450799.7588284,1.0,-0.4033649826831339,-3.705227668818088,-0.005656698978962875
1777450799.7843926,1.0,-0.21719652913707205,7.280218257086424,-0.0012711382635603378
1777450799.808788,1.0,-0.4343930582741442,-8.902107519941937,-0.0012711382635603378
1777450799.8337743,1.0,-0.34130883150111324,3.725486599849527,-0.0004828534902191606
1777450799.8596954,1.0,-0.34130883150111324,0.0,-0.005549734083465252
1777450799.8905635,1.0,-0.4964492094561648,-5.0258427136244475,-0.002515186504673995
1777450799.909106,1.0,-0.3568228692966184,7.527252731761987,0.001644817800657468
1777450799.9350548,1.0,-0.3878509448876287,-1.1960406356371374,0.001644817800657468
1777450799.959631,1.0,-0.3878509448876287,0.0,-0.001685045902659835
1777450799.9837291,1.0,-0.4809351716606597,-3.8624438049408476,-0.001685045902659835
1777450800.0087323,1.0,-0.4809351716606597,0.0,-0.001685045902659835
1777450800.0359263,1.0,-0.310280755910103,6.275493372730104,0.0011541744756575025
1777450800.0618598,1.0,-0.4188790204786391,-4.188413306294831,0.00475842638916436
1777450800.0842807,1.0,-0.403364982683134,0.6923729095128682,0.004981657475420269
1777450800.1087258,1.0,-0.29476671811459787,4.438562252468955,0.004981657475420269
1777450800.1337183,1.0,-0.29476671811459787,0.0,0.004981657475420269
1777450800.1587973,1.0,-0.29476671811459787,0.0,0.0034027626049227488
1777450800.1897724,1.0,-0.3413088315011133,-1.5019062930503726,0.0038887552822923824
1777450800.214248,1.0,-0.3413088315011133,0.0,0.0038887552822923824
1777450800.2341769,1.0,-0.3413088315011133,0.0,0.005925738944377548
1777450800.2703998,1.0,-0.32579479370560815,0.4281748663032558,0.005925738944377548
1777450800.283722,1.0,-0.32579479370560815,0.0,0.005925738944377548
1777450800.3087344,1.0,-0.29476671811459787,1.2409762712279664,0.006962833365941457
1777450800.3373365,1.0,-0.2792526803190927,0.542187149788263,0.006962833365941457
1777450800.3624866,1.0,-0.2637386425235876,0.6171162692813974,0.008732404789282566
1777450800.3837705,1.0,-0.35682286929661855,-4.372582789492891,0.008732404789282566
1777450800.4087598,1.0,-0.24822460472808247,4.34565462785137,0.010467096355396189
1777450800.433746,1.0,-0.24822460472808247,0.0,0.010467096355396189
1777450800.4590158,1.0,-0.24822460472808247,0.0,0.009002142351841788
1777450800.4837317,1.0,-0.3723369070921237,-5.021411668432295,0.008948659904092975
1777450800.5089054,1.0,-0.3413088315011134,1.2327477651196064,0.008948659904092975
1777450800.5361314,1.0,-0.21719652913707216,4.556803948342576,0.010199684116652131
1777450800.5603068,1.0,-0.21719652913707216,0.0,0.010199684116652131
1777450800.583716,1.0,-0.35682286929661855,-5.964367872537108,0.009969477058950725
1777450800.6094193,1.0,-0.35682286929661855,0.0,0.012911011685135353
1777450800.6337273,1.0,-0.24822460472808247,4.467950361196201,0.012911011685135353
1777450800.6629362,1.0,-0.2171965291370722,1.0625504699842983,0.010564759955633147
1777450800.684542,1.0,-0.2171965291370722,0.0,0.010564759955633147
1777450800.7087526,1.0,-0.12411230236404125,3.8435458578154025,0.008023181025657022
1777450800.7360425,1.0,-0.2792526803190928,-5.6841131729972965,0.01227852360741028
1777450800.7605777,1.0,-0.20168249134156702,3.163465671426413,0.01227852360741028
1777450800.7928257,1.0,-0.17065441575055673,0.9622126220956203,0.013576054296272748
1777450800.808751,1.0,-0.17065441575055673,0.0,0.012506405341296519
1777450800.8337207,1.0,-0.2482246047280825,-3.1059651355041216,0.012506405341296519
1777450800.8588457,1.0,-0.2482246047280825,0.0,0.012234342454922132
1777450800.8837028,1.0,-0.0775701889775258,6.865961617268326,0.012469200160253869
1777450800.9087572,1.0,-0.046542113386515496,1.2384962082572977,0.012469200160253869
1777450800.9338715,1.0,-0.13962634015954645,-3.7062125123741563,0.012469200160253869
1777450800.9610748,1.0,-0.031028075591010368,3.991361159068254,0.014043444383121056
1777450800.9841633,1.0,-0.10859826456853613,-3.3615009495928443,0.014043444383121056
1777450801.0128417,1.0,-0.23271056693257736,-4.325711108795828,0.00933233833359532
1777450801.0449533,1.0,-0.07757018897752582,4.830240936928957,0.00933233833359532
1777450801.0611176,1.0,-0.07757018897752582,0.0,0.013308642057528691
1777450801.0863984,1.0,0.031028075591010257,4.297357732257195,0.013308642057528691
1777450801.1087272,1.0,-0.06205615118202068,-4.168475082382536,0.013308642057528691
1777450801.1348922,1.0,-0.06205615118202068,0.0,0.011894845177907938
1777450801.1669846,1.0,-0.04654211338651551,0.48339368542060535,0.011894845177907938
1777450801.1839933,1.0,0.06205615118202057,6.390926808183707,0.011894845177907938
1777450801.2100701,1.0,-0.031028075591010368,-3.5686731140008114,0.012999373990111652
1777450801.2341757,1.0,-0.031028075591010368,0.0,0.012999373990111652
1777450801.2590218,1.0,-0.031028075591010368,0.0,0.012999373990111652
1777450801.2854102,1.0,0.07757018897752574,4.114671503819957,0.012273872959779948
1777450801.3123922,1.0,0.09308422677303088,0.5749148792825635,0.014210867697812988
1777450801.3337278,1.0,0.09308422677303088,0.0,0.015308420538571206
