timestamp,omega_to_spin,absolute_theta,calc_omega,gyroZ
1776003284.3913133,0,0.0,0.0,4.0693166765398e-06
1776003284.4041572,0,0.0,0.0,4.0693166765398e-06
1776003284.429361,0,0.0,0.0,-1.2207950029620158e-05
1776003284.454569,0,0.0,0.0,-1.2207950029620158e-05
1776003284.4820867,0,0.0,0.0,3.1973202458528485e-05
1776003284.5044491,0,0.0,0.0,2.0346583382699975e-05
1776003284.5294745,0,0.0,0.0,2.0346583382699975e-05
1776003284.5544796,0,0.0,0.0,-1.6858597659951606e-05
1776003284.5793588,0,0.0,0.0,4.0693166765398e-06
1776003284.6043727,0,0.0,0.0,4.0693166765398e-06
1776003284.6293592,0,0.0,0.0,4.0693166765398e-06
1776003284.6627185,0,0.031028075591010312,1.2260698248968573,-0.00338160215820474
1776003284.6794376,0,0.031028075591010312,0.0,-0.00338160215820474
1776003284.7043972,0,3.469446951953614e-18,-1.243478167799013,0.0019573413214157404
1776003284.7293453,0,3.469446951953614e-18,0.0,0.0019573413214157404
1776003284.7544162,0,0.04654211338651547,1.8575145094869818,0.0006272560991409513
1776003284.7793617,0,0.04654211338651547,0.0,0.0006272560991409513
1776003284.8057358,0,-0.01551403779550515,-2.352388365845614,-0.0011423153242001573
1776003284.8294303,0,0.04654211338651547,2.620090024535225,-0.0011423153242001573
1776003284.8544161,0,0.06205615118202062,0.6209736876535331,-0.0011423153242001573
1776003284.8793745,0,-0.01551403779550515,-3.1072406493218496,0.005477881577576632
1776003284.9044445,0,0.06205615118202062,3.093855649044724,0.005477881577576632
1776003284.9308789,0,0.0775701889775258,0.5873221061253386,0.0038338776402544717
1776003284.9565194,0,0.0775701889775258,0.0,0.003626923820704723
1776003284.97932,0,2.7755575615628914e-17,-3.4000371394299593,0.004112916498074357
1776003285.0043185,0,0.09308422677303096,3.7241362193428857,0.004112916498074357
1776003285.0293832,0,0.015514037795505198,-3.095327357833074,0.004112916498074357
1776003285.0544264,0,0.09308422677303096,3.098127465426147,0.00048076069878551133
1776003285.0794547,0,0.015514037795505184,-3.0975670386936955,0.00048076069878551133
1776003285.1066215,0,0.015514037795505184,0.0,-0.00113533935275466
1776003285.1302216,0,0.015514037795505184,0.0,-0.00113533935275466
1776003285.1544225,0,0.031028075591010354,0.639049642342066,0.0018317738353967918
1776003285.1793575,0,0.12411230236404129,3.7323959379280978,0.0017317849113446656
1776003285.2048085,0,0.12411230236404129,0.0,0.0007318956708234084
1776003285.234439,0,0.12411230236404129,0.0,0.0007318956708234084
1776003285.258102,0,0.031028075591010354,-3.935364177554766,0.0037664432496146657
1776003285.2793648,0,0.12411230236404129,4.376454934323851,0.0019596666452309057
1776003285.3044703,0,0.12411230236404129,0.0,0.0019596666452309057
1776003285.329423,0,0.031028075591010354,-3.7320748347818222,0.00247821385601286
1776003285.3544178,0,0.031028075591010354,0.0,0.00247821385601286
1776003285.3793225,2.0,0.046542113386515524,0.6228042762427117,0.004138495060041179
1776003285.4043715,2.0,0.062056151182020666,0.6194013629356178,0.004138495060041179
1776003285.431011,2.0,0.062056151182020666,0.0,0.004022228869282894
1776003285.4544265,2.0,0.13962634015954645,3.3133689829235213,0.0012271896434537057
1776003285.4794095,2.0,0.04654211338651551,-3.725415502777011,0.0012271896434537057
1776003285.5043583,2.0,0.04654211338651551,0.0,0.004810513642624072
1776003285.5293865,2.0,0.13962634015954645,3.721261041499764,0.0038687574974819576
1776003285.5546122,2.0,0.1551403779550516,0.6148886442885744,0.0038687574974819576
1776003285.5793304,2.0,0.07757018897752582,-3.136627434604223,0.00225033212212662
1776003285.6043575,2.0,0.17065441575055676,3.7198073962063947,0.00225033212212662
1776003285.6293395,2.0,0.1861684535460619,0.6210151724247562,0.005977826197837259
1776003285.6544287,2.0,0.1861684535460619,0.0,0.00755672106833478
1776003285.6796613,2.0,0.09308422677303096,-3.6895061868364274,0.00755672106833478
1776003285.7047327,2.0,0.20168249134156704,4.331233161915743,0.012837531452576116
1776003285.7293994,2.0,0.23271056693257733,1.2580104549412938,0.016674315747599547
1776003285.7544057,2.0,0.15514037795505156,-3.101996986310647,0.016674315747599547
1776003285.7803738,2.0,0.18616845354606187,1.194876616508841,0.01769978355008763
1776003285.8043783,2.0,0.3102807559101031,5.170539300695355,0.01769978355008763
1776003285.8293471,2.0,0.3413088315011134,1.2425639852932788,0.020194856003760437
1776003285.8543904,2.0,0.26373864252358764,-3.097891471560712,0.02270853104795458
1776003285.8793173,2.0,0.3878509448876289,4.978288812481066,0.02270853104795458
1776003285.9074063,2.0,0.5119632472516701,4.418192765883636,0.022231839665845604
1776003285.929419,2.0,0.34130883150111335,-7.751448420530674,0.02122962510150918
1776003285.9544277,2.0,0.38785094488762883,1.8615354103857815,0.02122962510150918
1776003285.9793222,2.0,0.5119632472516701,4.984819747722949,0.02678249837212491
1776003286.0043147,2.0,0.5585053606381856,1.8623168070206195,0.02678249837212491
1776003286.029551,2.0,0.4809351716606598,-3.074181774374891,0.02649415821904436
1776003286.0583687,2.0,0.605047474024701,4.3083476892971575,0.027456842278522967
1776003286.079356,2.0,0.6671036252067217,2.9556045958320523,0.027456842278522967
1776003286.1043704,2.0,0.589533436229196,-3.101376031010545,0.028233500432788314
1776003286.1293995,2.0,0.6360755496157114,1.8590180971498873,0.028233500432788314
1776003286.154596,2.0,0.7136457385932372,3.102085714509566,0.028728794405418614
1776003286.1793947,2.0,0.7136457385932372,0.0,0.029231064349494403
1776003286.2044146,2.0,0.8377580409572785,4.967220670369348,0.03073787418172179
1776003286.2339904,2.0,0.8067299653662682,-1.047844037099146,0.03073787418172179
1776003286.2544692,2.0,0.9463563055258146,6.822326359624726,0.03073787418172179
1776003286.279349,2.0,0.8687861165482889,-3.115661516966169,0.03180984846051318
1776003286.3043437,2.0,0.9153282299348043,1.8624589496204265,0.03423748652354618
1776003286.3365684,2.0,0.8532720787527838,-1.9256924093676067,0.03265394100541833
1776003286.3549836,2.0,0.9928984189123302,7.586932465818708,0.03265394100541833
1776003286.3832638,2.0,1.0394405322988456,1.6452879699408791,0.03801613772319047
1776003286.4043245,2.0,1.1170107212763714,3.6822544213722996,0.03801613772319047
1776003286.4293659,2.0,1.2411230236404125,4.956956742762673,0.039120666535394186
1776003286.4544168,2.0,1.179066872458392,-2.477298896202935,0.039120666535394186
1776003286.4794579,2.0,1.2411230236404125,2.4775111188805594,0.03779988260838006
1776003286.504378,2.0,1.3652353260044536,4.98157597518333,0.03740922820743222
1776003286.529372,2.0,1.4428055149819794,3.1033580433730985,0.03801613772319047
1776003286.5550146,2.0,1.3807493637999588,-2.4232826218226946,0.03801613772319047
1776003286.5793617,2.0,1.5203757039595052,5.727372736343016,0.03801613772319047
1776003286.6043255,2.0,1.4583195527774846,-2.485602612087492,0.03801613772319047
1776003286.634247,2.0,1.5203757039595052,2.078666968497267,0.04028100311916188
1776003286.6544983,2.0,1.5824318551415257,3.05377451371363,0.04028100311916188
1776003286.6792724,2.0,1.6600020441190515,3.1301093282779244,0.03677441480589198
1776003286.704351,2.0,1.6600020441190515,0.0,0.03677441480589198
1776003286.7294006,2.0,1.597945892937031,-2.4785019723409176,0.03677441480589198
1776003286.7553713,2.0,1.7841143464830926,7.167153957686798,0.0363046993952285
1776003286.7812724,2.0,1.923740686642639,5.3904064378755026,0.039320644383498436
1776003286.8053977,2.0,2.001310875620165,3.214060871588812,0.039320644383498436
1776003286.8298278,2.0,1.9392547244381444,-2.5421426853736686,0.0409506963779296
1776003286.8571572,2.0,1.9392547244381444,0.0,0.0409506963779296
1776003286.8793697,2.0,2.1409372157797115,9.077051711651086,0.04158550977946984
1776003286.9045744,2.0,2.0788810645976907,-2.462043957768344,0.04158550977946984
1776003286.9293604,2.0,2.1409372157797115,2.5033167889141987,0.040708862701152364
1776003286.9545274,2.0,2.2650495181437527,4.93141147066348,0.04101348012093907
1776003286.9793441,2.0,2.202993366961732,-2.500815372239874,0.04101348012093907
1776003287.005859,2.0,2.3426197071212784,5.265841683929596,0.043469022069754074
1776003287.0293381,2.0,2.3581337449167834,0.6607090427252448,0.043469022069754074
1776003287.054468,2.0,2.4822460472808245,4.941100729490172,0.043369033145701945
1776003287.0799754,2.0,2.5753302740538553,3.646807318310751,0.04146226761726606
1776003287.1043563,2.0,2.5132741228718345,-2.545772861448478,0.04146226761726606
1776003287.130338,2.0,2.5132741228718345,0.0,0.039615960508024475
1776003287.1617575,2.0,2.5753302740538553,1.9749481237658872,0.04018333951892492
1776003287.1852174,2.0,2.637386425235876,2.6441517226993287,0.04018333951892492
1776003287.207608,2.0,2.714956614213402,3.463707297930336,0.04386432711833224
1776003287.229422,2.0,2.8545829543729484,6.404865884734088,0.04386432711833224
1776003287.2545464,2.0,2.7925268031909276,-2.4703393328526504,0.0401368330426216
1776003287.2794383,2.0,2.7925268031909276,0.0,0.036120998813830414
1776003287.305766,2.0,2.947667181145979,5.890500401191164,0.036120998813830414
1776003287.333063,2.0,2.947667181145979,0.0,0.03912764250683968
1776003287.3620167,2.0,3.1183215968965357,5.894366475618219,0.0398252396513894
1776003287.379328,0,3.056265445714515,-3.58081613371332,0.0398252396513894
1776003287.4043849,0,3.056265445714515,0.0,0.0398252396513894
1776003287.433791,0,3.242433899260577,6.33208253091295,0.0398252396513894
1776003287.4544518,0,3.1958917858740614,-2.2528247743331415,0.0368953316442806
1776003287.4793673,0,3.257947937056082,2.4903828457862875,0.0368953316442806
1776003287.5043414,0,3.3820602394201233,4.968500723036542,0.03730923928338009
1776003287.5293927,0,3.3200040882381026,-2.476803851318455,0.0409506963779296
1776003287.5544443,0,3.4441163906021437,4.9562488218324665,0.0409506963779296
1776003287.5795813,0,3.5216865795796695,3.0847621991750556,0.039257860640488966
1776003287.6087065,0,3.6147708063527,3.1969436367219437,0.03623261435695837
1776003287.6293771,0,3.5527146551706794,-3.0016533060481567,0.03623261435695837
1776003287.6544125,0,3.6147708063527,2.4786671916440857,0.039467139783853876
1776003287.6794,0,3.6147708063527,0.0,0.039467139783853876
1776003287.7049367,0,3.6147708063527,0.0,0.03949736899345103
1776003287.730723,0,3.5992567685571952,-0.6016364397891791,0.032579530643333035
1776003287.7551272,0,3.661312919739216,2.5426641963870216,0.032579530643333035
1776003287.7794201,0,3.9250515622628037,10.851481688162188,0.03277485784380695
1776003287.8043454,0,3.847481373285278,-3.112918988386504,0.03277485784380695
1776003287.8293426,0,3.8940234866717933,1.8618194787364366,0.02450833168089284
1776003287.8545992,0,4.018135789035835,4.916832520304396,0.02278294141003988
1776003287.8793585,0,4.049163864626845,1.2527427594328047,0.02278294141003988
1776003287.9043431,0,3.956079637853814,-3.7246691473181017,0.021127310853641893
1776003287.9293208,0,4.00262175124033,1.8635257111472152,0.017627698511817492
1776003287.9559155,0,4.00262175124033,0.0,0.017627698511817492
1776003287.9795458,0,4.1267340536043715,5.2505923329168445,0.017762567293097102
1776003288.0045004,0,4.064677902422351,-2.486552439215808,0.017762567293097102
1776003288.0293682,0,4.173276166990886,4.368410237583861,0.018634563723784244
1776003288.0547528,0,4.219818280377402,1.8327162591702142,0.017771868588357765
1776003288.0803776,0,4.219818280377402,0.0,0.017771868588357765
1776003288.1104286,0,4.1577621291953815,-2.0649627768003516,0.015711631688120942
1776003288.130582,0,4.281874431559423,6.160893854721671,0.015711631688120942
1776003288.1595454,0,4.312902507150433,1.0715176943203402,0.019062423305774734
1776003288.1819775,0,4.312902507150433,0.0,0.015476773982789203
1776003288.2043161,0,4.343930582741443,1.3892098800563284,0.015476773982789203
1776003288.2358391,0,4.374958658332453,0.9844488268544433,0.018497369618689467
1776003288.2577827,0,4.281874431559422,-4.242581306069337,0.01665571315707822
1776003288.2793748,0,4.297388469354927,0.7182580802675466,0.01665571315707822
1776003288.3045323,0,4.421500771718969,4.933047080858818,0.015979043926865
1776003288.329346,0,4.4680428851054845,1.8757737325407453,0.015979043926865
1776003288.3569589,0,4.374958658332454,-3.371620548814138,0.01633016782295502
1776003288.3793583,0,4.374958658332454,0.0,0.01667199042378438
1776003288.4044597,0,4.405986733923464,1.2355566463844758,0.01667199042378438
1776003288.4294026,0,4.421500771718969,0.6222741996369706,0.014158315379590246
1776003288.4550133,0,4.452528847309979,1.211562351639205,0.013356078663358072
1776003288.4793472,0,4.561127111878514,4.46212907007121,0.013356078663358072
1776003288.5059175,0,4.561127111878514,0.0,0.015700005069045113
1776003288.5330355,0,4.576641149674019,0.5721799337152965,0.013095642396059513
1776003288.5561287,0,4.607669225265029,1.343392841947632,0.013095642396059513
1776003288.5798173,0,4.638697300856039,1.3100845755267563,0.01227247776549085
